filelink	include	beginn	ende	dauer_norm	dauer_bemerkung	gehalt_norm	gehalt_text	umfang_text	umfang_prozent	umfang_sws	umfang_stunden	jahr	datum	domain	domain_lit	domain_ling	domain_mkw	domain_fdid	domain_spr	domain_other	lang	lang_frz	lang_spa	lang_ita	lang_por	lang_rom	lang_okz	lang_kat	lang_eng	lang_other	lang_diverse	account	redaktion	title	position_lektorat	position_lfba	position_rat	position_projekt	position_wma	position_diss	position_postdoc		stadt	land
stellenanzeigen/2334.html	1	2017-04-18	2017-09-30	6		A13	Ak.Rat a. Z.	100%	100	N/A	N/A	2017	02. März 2017	Fachdidaktik	0	0	0	1	0	0	Italienisch, Spanisch	0	1	1	0	0	0	0	0	0	0	3217-Paul_Geyer	13-Christof_SchOech	Vertretung Ratsstelle Didaktik der romanischen Sprachen (Bonn)	0	0	1	0	0	0	0		Bonn	DE
stellenanzeigen/2439.html	1	N/A	2018-01-21	8	Vertretung	E13	E 13 TV-L	100%	100	4	N/A	2017	18. April 2017	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4230-Karen_Wimmel	5028-Marcel_Schmitt	Wissenschaftliche/r Mitarbeiter/in (im Rahmen einer Elternzeitvertretung)	0	0	0	0	1	0	0		Wuppertal	DE
stellenanzeigen/4356.html	1	2020-04-01	2021-02-28	11		E13	TV-L 13	100%	100	N/A	N/A	2020	19. Januar 2020	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	100-Paul_G_vaudan	425-Redaktion_romanistik_de	Wissenschaftliche/r Mitarbeiterin/Mitarbeiter (w/m/d) (Elternzeitvertretung)	0	0	0	0	1	0	0		Paderborn	DE
stellenanzeigen/3694.html	1	2019-04-01	2020-03-31	12		E13	13 TV-L	100%	100	N/A	N/A	2019	29. Januar 2019	Sprachwissenschaft	0	1	0	0	0	0	Italienisch	0	0	1	0	0	0	0	0	0	0	5107-Susann_Fischer	5130-Ursula_Winter	Wissenschaftliche Mitarbeiterin/wissenschaftlicher Mitarbeiter (Post-Doc) Linguistik	0	0	0	0	1	0	1		Hamburg	DE
stellenanzeigen/4660.html	1	N/A	N/A	12		E13	TV-L E13	100%	100	0	N/A	2020	09. Juli 2020	Sprachwissenschaft	0	1	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	6766-Kathrin_Pindl	5130-Ursula_Winter	Wissenschaftlicher Mitarbeiter / Wissenschaftliche Mitarbeiterin (Post-Doktorand / Post-Doktorandin) (m/w/d)	0	0	0	0	1	0	0		Regensburg	DE
stellenanzeigen/4040.html	1	2020-02-01	2021-03-31	14		E13	TV-L 13	100%	100	N/A	N/A	2019	15. Juli 2019	Medien-/Kulturwissenschaft	0	0	1	0	0	0	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	3777-_Academics_de	5130-Ursula_Winter	Postdoc (m/w/d) an der Fakultät für Philologie; Graduiertenkolleg &quot;Das Dokumentarische. Exzess und Entzug&quot;	0	0	0	0	0	0	1		Bochum	DE
stellenanzeigen/2848.html	1	2018-01-01	2019-03-31	15		E13	TV-L E 13	100%	100	N/A	N/A	2017	07. November 2017	Literaturwissenschaft, Sprachwissenschaft	1	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	13-Christof_SchOech	13-Christof_SchOech	Wiss. Mitarbeiter/in Literaturwissenschaft, Projekt “Computergestützte literarische Gattungsstilistik” (Fristverlängerung! 12.1.2018)	0	0	0	1	1	0	0		Würzburg	DE
stellenanzeigen/739.html	1	2015-10-01	2017-03-31	18		E14	TV-L E 13/14	100%	100	N/A	N/A	2015	25. Februar 2015	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	4276-Sebastian_Finger	425-Redaktion_romanistik_de	Eine Postdoc-Stelle im GRK 1767 „Faktuales und fiktionales Erzählen&quot;	0	0	0	0	0	0	1		Freiburg	DE
stellenanzeigen/2481.html	1	2017-06-01	2018-12-31	19		E14	TV-L EG14	100%	100	N/A	N/A	2017	10. Mai 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik	1	1	1	1	0	0	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	4340-Wiebke_Goltz	5028-Marcel_Schmitt	Nachwuchsgruppenleiter/in im heiEDUCATION-Cluster Text und Sprache (100%, TV-L EG 14)	0	0	0	0	0	0	0		Heidelberg	DE
stellenanzeigen/4068.html	1	N/A	N/A	24			€ 3.803,90 brutto (14 x jährlich)	100%	100	N/A	N/A	2019	10. August 2019	Sprachwissenschaft	0	1	0	0	0	0	Italienisch	0	0	1	0	0	0	0	0	0	0	23-Luca_Melchior	1903-Christoph_Behrens	Senior Scientist mit Doktorat (w/m)	0	0	0	0	0	0	0		Klagenfurt am Wörthersee/Celovec	AT
stellenanzeigen/3997.html	1	2019-10-01	2021-09-30	24		E13	13 TV-L	100%	100	N/A	N/A	2019	22. Juni 2019	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	5825-Ainoa_Hagspiel	1903-Christoph_Behrens	Lektorin/ Lektor für Spanisch	1	0	0	0	0	0	0		Augsburg	DE
stellenanzeigen/2533.html	1	2019-10-01	2021-09-30	24		E13	13 TV-L.	100%	100	N/A	N/A	2017	01. Juni 2017	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	5825-Ainoa_Hagspiel	5028-Marcel_Schmitt	Lektorin / Lektor für Spanisch	1	0	0	0	0	0	0		Augsburg	DE
stellenanzeigen/3909.html	1	2019-10-01	2021-09-30	24		E13	E 13 TV-L	100%	100	N/A	N/A	2019	10. Mai 2019	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	6688-Fabian_Sevilla	13-Christof_SchOech	Lektorat Spanisch 100% - LMU München	1	0	0	0	0	0	0		München	DE
stellenanzeigen/2462.html	1	2017-12-01	2019-11-30	24		E13	EG 13 TV-L	100%	100	N/A	N/A	2017	28. April 2017	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	3777-_Academics_de	425-Redaktion_romanistik_de	Three 2-year Postdoctoral Fellowships (Zukunftskolleg)	0	0	0	0	0	0	1		Konstanz	DE
stellenanzeigen/2285.html	1	2017-04-01	2019-03-31	24		E13	EG 13 TV-L	100%	100	N/A	N/A	2017	08. Februar 2017	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	418-Christoph_Gabriel	13-Christof_SchOech	Wiss. Mitarbeiter/in im Bereich Spanisch (Sprachpraxis)	0	0	0	0	1	0	0		Mainz	DE
stellenanzeigen/4485.html	1	2020-10-01	2022-09-30	24			N/A	100%	100	N/A	N/A	2020	13. März 2020	Weitere Teilbereiche	0	0	0	0	0	1	Portugiesisch, Spanisch	0	1	0	1	0	0	0	0	0	0	4382-Ulrike_MUehlschlegel	5130-Ursula_Winter	Bibliotheksreferendar*in (m/w/d) am Ibero-Amerikanischen Institut	0	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/3759.html	1	2019-10-01	2021-09-30	24			N/A	100%	100	N/A	N/A	2019	28. Februar 2019	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft	1	1	1	0	0	0	Portugiesisch, Spanisch	0	1	0	1	0	0	0	0	0	0	N/A	5130-Ursula_Winter	Bibliotheksreferendariat am Ibero-Amerikanischen Institut	0	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/136.html	1	2014-07-01	N/A	24		E13	N/A	100%	100	4	N/A	2014	28. April 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	3855-Isabel_Exner	13-Christof_SchOech	Wiss. Mitarbeiterin / Wiss. Mitarbeiter, Französisch	0	0	0	0	1	0	0		Saarbrücken	DE
stellenanzeigen/3318.html	1	2018-10-01	2020-09-30	24			TV-L	100%	100	N/A	N/A	2018	04. Juli 2018	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	6422-Peter_Tischer	5028-Marcel_Schmitt	Lehrkraft für besondere Aufgaben - Französisch für Hörer aller Fakultäten	0	1	0	0	0	0	0		Saarbrücken	DE
stellenanzeigen/5363.html	1	2021-10-01	N/A	24		E13	TV-L 13	100%	100	N/A	N/A	2021	16. Juni 2021	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	1468-Christian_Rivoletti	764-Robert_Hesselbach	Wissenschaftliche/r Mitarbeiter/in, französische und italienische Literatur- und Kulturwissenschaft (100%)	0	0	0	0	1	0	0		Erlangen	DE
stellenanzeigen/115.html	1	2014-10-01	2016-09-30	24		E13	TV-L E 13	100%	100	N/A	N/A	2014	17. April 2014	Sprachpraxis	0	0	0	0	1	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	3844-Serena_Bartali	13-Christof_SchOech	Stelle als Lehrkraft für besondere Aufgaben / Romanische Sprachen (E 13)	0	1	0	0	0	0	0		Tübingen	DE
stellenanzeigen/1592.html	1	2016-10-01	2018-09-30	24		E13	TV-L E13	100%	100	N/A	N/A	2016	03. März 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	425-Redaktion_romanistik_de	13-Christof_SchOech	Postdocstelle, Internationales Graduiertenkolleg 1956 „Kulturtransfer und ‚kulturelle Identität‘“	0	0	0	0	0	0	1		Freiburg	DE
stellenanzeigen/2787.html	1	N/A	N/A	24		E13	TV-L-E 13	100%	100	N/A	N/A	2017	16. Oktober 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft	1	1	1	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	6015-Rupert_Schaab	5028-Marcel_Schmitt	Farchreferentin / Fachreferent Romanistik	0	0	0	0	0	0	0		Göttingen	DE
stellenanzeigen/2850.html	1	N/A	N/A	24		E13	TVL 13	100%	100	N/A	N/A	2017	09. November 2017	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	18-Jochen_Mecke	5028-Marcel_Schmitt	Geschäftsführer/in Center for International and Transnational Area Studies (CITAS) der Universität Regensburg	0	0	0	0	0	0	0		Regensburg	DE
stellenanzeigen/3945.html	1	2019-05-26	2019-07-14	27	checked	E13	TV-L E 13	100%	100	N/A	N/A	2019	30. Mai 2019	Medien-/Kulturwissenschaft, Weitere Teilbereiche	0	0	1	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	6127-Ramona_Weber	13-Christof_SchOech	Wiss. Mitarbeiter/in (Post-Doc, 100%)	0	0	0	0	1	0	1		Saarbrücken	DE
stellenanzeigen/4869.html	1	N/A	2023-06-30	30		E13	13 TV-L	100%	100	4	N/A	2020	09. November 2020	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	9276-Gesine_MUeller	1903-Christoph_Behrens	Wissenschaftliche/r Mitarbeiter/in (w/m/d) (100%) an der Universität zu Köln	0	0	0	0	1	0	0		Köln	DE
stellenanzeigen/2925.html	1	2018-04-01	2020-09-30	30		E13	E 13 TV-L	100%	100	N/A	N/A	2017	11. Dezember 2017	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	6047-Pia_Geissel	6047-Pia_Geissel	Lektorin/Lektor für Französisch	1	0	0	0	0	0	0		Wuppertal	DE
stellenanzeigen/2952.html	1	2018-04-15	2020-12-31	33		E13	13 TV-L	100%	100	N/A	N/A	2018	14. Januar 2018	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Katalanisch, Spanisch	1	1	0	0	0	0	1	0	0	0	5473-Aria_Adli	5028-Marcel_Schmitt	Postdoktorandenstelle im SFB &quot;Prominenz in Sprache&quot; // Postdoc in the Collaborative Research Centre: &quot;Prominence in Language&quot;	0	0	0	0	0	0	1		Köln	DE
stellenanzeigen/1239.html	1	N/A	N/A	36		E13	13 TV-H	100%	100	N/A	N/A	2015	21. September 2015	Sprachwissenschaft	0	1	0	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	4227-Falk_Seiler	13-Christof_SchOech	Wiss. Mitarbeiter/in 100% (Sprachwissenschaft, Schwerpunkt Französisch)	0	0	0	0	1	0	0		Gießen	DE
stellenanzeigen/3970.html	1	2019-10-01	2022-09-30	36		E13	13 TV-L	100%	100	N/A	N/A	2019	06. Juni 2019	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	4-Lars_Schneider	425-Redaktion_romanistik_de	Wissenschaftliche/r Mitarbeiter/in (m/w/d) Französische und Italienische Literaturwissenschaft	0	0	0	0	1	0	0		Rostock	DE
stellenanzeigen/2535.html	1	2017-10-01	2020-09-30	36		E13	13 TV-L	100%	100	N/A	N/A	2017	02. Juni 2017	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	5169-Chiara_Savoldelli	5028-Marcel_Schmitt	Qualifikationsstelle zur Habilitation als wissenschaftliche/r Mitarbeiter/in am Lehrstuhl für Romanische Literaturwissenschaft	0	0	0	0	1	0	0		Eichstätt	DE
stellenanzeigen/4048.html	1	N/A	N/A	36		E13	13TV-L	100%	100	4	N/A	2019	19. Juli 2019	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4853-Dagmar_Abendroth_Timmer	1903-Christoph_Behrens	Wissenschaftliche/r Mitarbeiter/in, Romanische Literaturwissenschaft (Französisch und Spanisch)	0	0	0	0	1	0	0		Siegen	DE
stellenanzeigen/2858.html	1	2018-04-01	2021-03-31	36		A13	A13	100%	100	N/A	N/A	2017	10. November 2017	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	6062-Melanie_FrOehlich	13-Christof_SchOech	Akademische Rätin auf Zeit/akademischer Rat auf Zeit	0	0	1	0	0	0	0		Freiburg im Breisgau	DE
stellenanzeigen/1732.html	1	2016-09-01	2019-08-31	36		E13	bis TV-L E 13	100%	100	N/A	N/A	2016	13. Mai 2016	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Portugiesisch, Spanisch	1	1	0	1	0	0	0	0	0	0	13-Christof_SchOech	13-Christof_SchOech	Wiss. Mitarbeiter/in Romanische Literaturwissenschaft	0	0	0	0	1	0	0		Jena	DE
stellenanzeigen/2345.html	1	2017-10-01	2020-09-30	36		E13	EGr. 13 TV-L	100%	100	N/A	N/A	2017	08. März 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachpraxis	1	0	1	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	2185-Fr_d_ric_Nicolosi	13-Christof_SchOech	Wiss. MitarbeiterIn Romanistik / französische Literatur- und Kulturwissenschaft, Literaturdidaktik, französische Sprachpraxis	0	0	0	0	1	0	0		Landau	DE
stellenanzeigen/3778.html	1	2019-05-01	2022-04-30	36		E13	Entgeltgruppe E13 TV-L Berlin	100%	100	N/A	N/A	2019	13. März 2019	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	186-Tobias_Kraft	1903-Christoph_Behrens	Wissenschaftliche/r Mitarbeiter/in (m/w/d) im Bereich Digitale Editionsphilologie und Projektkoordination am CENTRO HUMBOLDT (Berlin/La Habana)	0	0	0	1	1	0	0		Berlin	DE
stellenanzeigen/3242.html	1	2018-10-01	2021-09-30	36		E13	TV-L 13	100%	100	N/A	N/A	2018	29. Mai 2018	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Portugiesisch, Spanisch	1	1	0	1	0	0	0	0	0	0	1515-Miriam_Lay_Brander	5028-Marcel_Schmitt	Wissenschaftliche/r Mitarbeiter/in (Postdoc) für romanistische Literaturwissenschaft (Schwerpunkt spanischsprachige Literaturen)	0	0	0	0	1	0	1		Eichstätt	DE
stellenanzeigen/3424.html	1	N/A	N/A	36		E13	TV-L 13 Ost	100%	100	N/A	N/A	2018	13. September 2018	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	14-Annette_Gerstenberg	764-Robert_Hesselbach	Open Topic Postdoc Positions	0	0	0	0	0	0	1		Potsdam	DE
stellenanzeigen/5379.html	1	2021-10-01	2024-09-30	36		E13	TV-L E 13	100%	100	N/A	N/A	2021	24. Juni 2021	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Italienisch	0	0	1	0	0	0	0	0	0	0	10-Daniel_Winkler	10-Daniel_Winkler	Akademische Mitarbeiter*in für Literatur- und Kulturwissenschaft (Schwerpunkt Italienisch)	0	0	0	0	1	0	0		Heidelberg	DE
stellenanzeigen/1602.html	1	N/A	2019-03-31	36		E13	TV-L E 13	100%	100	N/A	N/A	2016	13. März 2016	Medien-/Kulturwissenschaft	0	0	1	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	4262-Gala_Rebane	13-Christof_SchOech	Wiss, Mitarbeiterstelle Interkulturelle Kompetenz, Projektarbeit (TVL-13, 100%)	0	0	0	1	1	0	0		Chemnitz	DE
stellenanzeigen/4532.html	1	2020-09-01	N/A	36		E13	TV-L E13	100%	100	N/A	N/A	2020	17. April 2020	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	425-Redaktion_romanistik_de	425-Redaktion_romanistik_de	Wissenschaftlichen Mitarbeiterin / wissenschaftlichen Mitarbeiters (m/w/d) (100%)	0	0	0	0	1	0	0		Erlangen	DE
stellenanzeigen/3179.html	1	N/A	N/A	36	DH	E13	TV-L E13	100%	100	4	N/A	2018	16. Mai 2018	Literaturwissenschaft	1	0	0	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	13-Christof_SchOech	425-Redaktion_romanistik_de	Wiss. Mitarbeiter/in (Digital Humanities - Literaturwissenschaften) | Collaborateur / collaboratrice scientifique (Humanités numériques - lettres) FRISTVERLÄNGERUNG!	0	0	0	0	1	0	0		Trier	DE
stellenanzeigen/747.html	1	2015-06-01	2018-05-31	36		E13	TV-L E13	100%	100	N/A	N/A	2015	26. Februar 2015	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Englisch	1	0	0	0	0	0	0	1	0	0	4297-Achim_Stein	13-Christof_SchOech	Postdoc-Stelle für 3 Jahre (DFG-Projekt): Argumentstruktur, Altfranzösisch, Sprachkontakt	0	0	0	1	0	0	1		Stuttgart	DE
stellenanzeigen/3604.html	1	2019-04-01	2022-03-31	36		E13	TVL 13	100%	100	N/A	N/A	2018	11. Dezember 2018	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	6488-UniversitAet_Konstanz	1903-Christoph_Behrens	Akademischen Mitarbeiterin / Akademischen Mitarbeiters  für Romanistische Sprachwissenschaft 	0	0	0	0	1	0	0		Konstanz	DE
stellenanzeigen/5352.html	1	2021-10-01	2024-09-30	36		E13	TVL-13	100%	100	N/A	N/A	2021	13. Juni 2021	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	3672-Melanie_Uth	764-Robert_Hesselbach	Wiss. Mitarbeiter/in (Postdoc) 	0	0	0	0	1	0	1		Potsdam	DE
stellenanzeigen/4821.html	1	N/A	N/A	36		E13	TVöD 13 (Bund)	100%	100	N/A	N/A	2020	14. Oktober 2020	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	6287-Dirk_Naguschewski	764-Robert_Hesselbach	Wissenschaftliche*r Mitarbeiter*in (m/w/d) im Programmbereich »Weltliteratur«	0	0	0	0	1	0	0		Berlin	DE
stellenanzeigen/2696.html	1	2017-12-01	2020-12-31	37		E13	13 TV-L	100%	100	N/A	N/A	2017	06. September 2017	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	5473-Aria_Adli	5028-Marcel_Schmitt	Postdoktorand/in im Teilprojekt &quot;Prominence and information structure&quot; des SFB 1252 &quot;Prominence in Language&quot;	0	0	0	0	0	0	0		Köln	DE
stellenanzeigen/812.html	1	2015-06-01	2018-12-31	43		E15	TV-L EG15	100%	100	N/A	N/A	2015	24. März 2015	Literaturwissenschaft, Sprachwissenschaft, Fachdidaktik	1	1	0	1	0	0	Französisch, Italienisch, Spanisch, Sprachübergreifend	1	1	1	0	0	0	0	0	0	1	4340-Wiebke_Goltz	13-Christof_SchOech	Stelle als Nachwuchsgruppenleiter/in im Cluster Text und Sprache im Projekt heiEDUCATION (100%, TV-L EG15)	0	0	0	1	0	0	0		Heidelberg	DE
stellenanzeigen/2207.html	1	2017-03-01	2020-12-31	46		E13	13 TV-L	100%	100	N/A	N/A	2017	04. Januar 2017	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch, Sprachübergreifend	1	1	0	0	0	0	0	0	0	1	5473-Aria_Adli	5028-Marcel_Schmitt	Postdoktorandin / Postdoktorand im SfB &quot;Prominence in Language&quot;	0	0	0	0	0	0	0		Köln	DE
stellenanzeigen/4013.html	1	2019-07-01	2019-07-22	48		E13	Entgeltgruppe 13 TV-L	100%	100	16	N/A	2019	02. Juli 2019	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	6388-Patricia_Acevedo_Kallweit	764-Robert_Hesselbach	Lehrkraft für besonderen Aufgaben für Spanisch (m/w/d) Vollzeitbeschäftigung befristet auf 4 Jahre	0	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/4467.html	1	2020-10-01	2024-09-30	48			N/A	100%	100	N/A	N/A	2020	05. März 2020	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4562-Christian_Koch	764-Robert_Hesselbach	Akademische Oberrätin / Akademischer Oberrat auf Zeit im Bereich „Romanische Sprachwissenschaft (Französisch und Spanisch)“	0	0	0	0	0	0	0		Siegen	DE
stellenanzeigen/3284.html	1	2018-10-01	2022-09-30	48			N/A	100%	100	N/A	N/A	2018	15. Juni 2018	Sprachwissenschaft	0	1	0	0	0	0	Italienisch	0	0	1	0	0	0	0	0	0	0	6400-Elwys_De_Stefani	5028-Marcel_Schmitt	Promotionsstelle: Italienische Sprachwissenschaft	0	0	0	0	0	0	0		Leuven, Belgien 	BE
stellenanzeigen/4928.html	1	N/A	N/A	48	3x	E13	TV-L 13	100%	100	N/A	N/A	2020	07. Dezember 2020	N/A	0	0	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	9686-Felicitas_Loest	764-Robert_Hesselbach	3 Wissenschaftliche Koordinationsstellen (w/m/d, Postdoc) 	0	0	0	0	0	0	1		Heidelberg	DE
stellenanzeigen/2597.html	1	2017-10-01	2022-03-31	54		E13	EG 13 TV-L	100%	100	N/A	N/A	2017	30. Juni 2017	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	3777-_Academics_de	13-Christof_SchOech	Wiss. Mitarbeiter/in (Postdoc, 100%) im DFG-Graduiertenkolleg „Gegenwart/Literatur. Geschichte, Theorie und Praxeologie eines Verhältnisses“	0	0	0	0	1	0	1		Bonn	DE
stellenanzeigen/2461.html	1	2018-02-01	2023-01-31	60		E14	EG 14 TV-L	100%	100	N/A	N/A	2017	28. April 2017	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	3777-_Academics_de	425-Redaktion_romanistik_de	Two 5-year Research Fellowships (Zukunftskolleg)	0	0	0	0	0	0	0		Konstanz	DE
stellenanzeigen/2943.html	1	2018-04-01	N/A	72		E13	E 13 TV-L	100%	100	N/A	N/A	2018	06. Januar 2018	Literaturwissenschaft	1	0	0	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	2-JOerg_DUenne	5028-Marcel_Schmitt	Wissenschaftliche/r Mitarbeiter/in (Postdoc) für romanistische Literaturwissenschaft (Schwerpunkt spanischsprachige Literaturen) an der HU Berlin	0	0	0	0	1	0	1		Berlin	DE
stellenanzeigen/3083.html	1	N/A	N/A	72		E13	N/A	100%	100	4	N/A	2018	22. März 2018	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Portugiesisch	0	0	0	1	0	0	0	0	0	0	4346-Peter_W_Schulze	5028-Marcel_Schmitt	Wissenschaftliche/r Mitarbeiter/in für Lusitanistik	0	0	0	0	1	0	0		Köln	DE
stellenanzeigen/3917.html	1	2019-12-01	N/A	120	unbefristet	E13	13 TV-L	100%	100	N/A	N/A	2019	10. Mai 2019	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	1105-Carolin_Patzelt	13-Christof_SchOech	Lehrkraft für besondere Aufgaben, Sprachvermittlung Spanisch	0	1	0	0	0	0	0		Bremen	DE
stellenanzeigen/3371.html	1	2018-10-01	N/A	120	unbefristet	A13	A 13	100%	100	15	N/A	2018	02. August 2018	Fachdidaktik	0	0	0	1	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4411-Christina_Ossenkop	5028-Marcel_Schmitt	Studienrätin / Studienrat im Hochschuldienst	0	0	1	0	0	0	0		Münster	DE
stellenanzeigen/3093.html	1	2018-09-01	N/A	120	unbefristet	A13	A13 oder 13 TV-L	100%	100	9	N/A	2018	24. März 2018	Fachdidaktik	0	0	0	1	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	5173-Marco_Thomas_Bosshard	4-Lars_Schneider	Akademische Ratsstelle bzw. wissenschaftliche Mitarbeiterstelle Fachdidaktik Französisch und Spanisch	0	0	1	0	1	0	0		Flensburg	DE
stellenanzeigen/2670.html	1	N/A	N/A	120	unbefristet	A15	A15 / E15	100%	100	N/A	N/A	2017	14. August 2017	Sprachpraxis, Weitere Teilbereiche	0	0	0	0	1	1	Französisch, Sprachübergreifend	1	0	0	0	0	0	0	0	0	1	3777-_Academics_de	3777-_Academics_de	Leiterin / Leiters des Sprachenzentrums	0	0	0	0	0	0	0		Hamburg	DE
stellenanzeigen/2457.html	1	2017-09-01	N/A	120	unbefristet	E13	bis EG 13 TV-L	100%	100	N/A	N/A	2017	26. April 2017	Sprachpraxis	0	0	0	0	1	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	3777-_Academics_de	13-Christof_SchOech	Lehrkraft für besondere Aufgaben (Lektor/in) – Französisch	1	1	0	0	0	0	0		Emden	DE
stellenanzeigen/2648.html	1	2018-01-01	N/A	120	unbefristet	E13	E 13 TV-L	100%	100	N/A	N/A	2017	31. Juli 2017	Medien-/Kulturwissenschaft	0	0	1	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	5910-Annette_Schiller	5028-Marcel_Schmitt	Wissenschaftliche/r Mitarbeiter/in Kulturwissenschaft Frankreich/Frankophonie - Spanien/Lateinamerika	0	0	0	0	1	0	0		Halle (Saale)	DE
stellenanzeigen/2738.html	1	2018-04-01	N/A	120	unbefristet	E13	E 13 TV-L Berlin	100%	100	N/A	N/A	2017	28. September 2017	Sprachpraxis	0	0	0	0	1	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	3777-_Academics_de	13-Christof_SchOech	Lehrkraft für besondere Aufgaben,  Französisch sowie Italienisch	0	1	0	0	0	0	0		Berlin	DE
